product_code,source_prefix,current_brand,corrected_brand,product_name,confidence,basis,note
lookfantastic_e1f384822440f8,lookfantastic,NARS,MAKE UP FOR EVER,MAKE UP FOR EVER Step 1 Primer Hydra Booster 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_03c06fbd66ffeb,lookfantastic,The Ordinary,MEDIHEAL,Mediheal Teatree Calming Hydra Serum 40ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_6c2f5337d378b6,lookfantastic,Armani,MZ Skin,MZ Skin Reviving Bio-Placenta & Stem Cell Serum 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a38b07b666cd5e,lookfantastic,L'Oréal Paris,MZ Skin,MZ Skin Lift & Lustre Golden Elixir Antioxidant Serum,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_af3cc933941416,lookfantastic,Lancôme,MZ Skin,MZ Skin Brighten & Perfect 10% Vitamin C Corrective Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2fecf3fee647cc,lookfantastic,Medik8,MZ Skin,MZ SKIN Light Moisturiser 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2a2cfbcf77b33d,lookfantastic,Medik8,MZ Skin,MZ Skin Calming Rescue Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9495fb6575712c,lookfantastic,Medik8,MZ Skin,MZ Skin Hyaluronic Acid Hydrating Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_5561947be2dd8d,lookfantastic,Medik8,MZ Skin,MZ Skin Restorative Bio-Placenta Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b8fa61dbae216c,lookfantastic,SkinCeuticals,MZ Skin,MZ Skin Reviving Bio-Placenta and Stem Cell Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_3e86555ceff6cd,lookfantastic,The Ordinary,MZ Skin,MZ Skin Advanced 3% Retinol Complex Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e6a68eaae6af1e,lookfantastic,lookfantastic Beauty Box,MZ Skin,MZ Skin Reviving Antioxidant Facial Oil 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2f6833a77f195e,lookfantastic,COSRX,Mario Badescu,Mario Badescu Vitamin C Serum 29ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9872ed044cbbd7,lookfantastic,CeraVe,Mario Badescu,Mario Badescu Advanced Peptide PDRN Jelly Cream 59ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_af205eb9597582,lookfantastic,Dermalogica,Mario Badescu,Mario Badescu Clarifying Serum with Azelaic Acid 29ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0f02319b857efd,lookfantastic,La Roche-Posay,Mario Badescu,Mario Badescu Hyaluronic Dew Cream 42g,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9c6f78fdcaa65d,lookfantastic,NARS,Mario Badescu,Mario Badescu Drying Lotion 29ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_615d1f6d548812,lookfantastic,The Ordinary,Mario Badescu,Mario Badescu Special Cucumber Lotion 236ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0488bdf9d27e48,lookfantastic,Vichy,Mario Badescu,Mario Badescu Hydrating Glow Toner 236ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_25b52983a24f96,lookfantastic,Beauty of Joseon,Maybelline,Maybelline Grippy Setting Mist,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_368928cd3de475,lookfantastic,Beauty of Joseon,Mixsoon,Mixsoon Bean Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_46be85ae3c5dc0,lookfantastic,Eucerin,Molton Brown,Molton Brown Orange and Bergamot Hand Lotion 300ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_8fc0a8dc6e4de9,lookfantastic,MAC,Molton Brown,Molton Brown Flora Luminare Hand Lotion 300ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0609f9fe0443dc,lookfantastic,YSL,Molton Brown,Molton Brown Coastal Cypress and Sea Fennel Hand Lotion 300ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_7b43d9c9cba31c,lookfantastic,CeraVe,Murad,Murad Retinol Youth Renewal Serum Travel Size 10ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_4a72b1e3780efc,lookfantastic,Marvis,Murad,Murad Daily Defense Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_554a3f43b1093f,lookfantastic,Marvis,Murad,Murad Power Serums: Retinol Youth Renewal Serum and Vita-C Glycolic Serum,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_786bb2ec42124c,lookfantastic,Maybelline,Murad,Murad Retinol Youth Renewal Night Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0f5a024ba446ff,lookfantastic,Medik8,Murad,Murad Cellular Hydration Barrier Repair Cream 48g,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_95ed1bac5b0f1d,lookfantastic,Medik8,Murad,Murad Retinal ReSculpt Overnight Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_3f0199eaedcb16,lookfantastic,brushworks,Murad,Murad Sensitive Skin Heartleaf Calming Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_05ba6af5fceedd,lookfantastic,ESPA,NEOM,NEOM Great Day Hand Lotion 300ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_229f13a9cbdd79,lookfantastic,this works,NEOM Wellbeing,NEOM Wellbeing Perfect Night's Sleep Pillow Mist (30ml),0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e0c5e45d48fbfb,lookfantastic,Clinique,NIP+FAB,NIP+FAB Protein Fix Skin Longevity Booster Drops 10% 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_7d1e7d9d05c0ce,lookfantastic,The Ordinary,NIP+FAB,NIP+FAB Retinol Fix Concentrate Extreme 10% 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_6c269efb787968,lookfantastic,Clinique,NUXE,NUXE Creme Fraiche de Beaute Moisturising Rich Cream - Dry Skin 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_bb7e910d48a536,lookfantastic,Kiehl's Since 1851,NUXE,"NUXE The Global Anti-Aging Cream SPF30, Nuxuriance Ultra 50ml",0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_46c89981eb1762,lookfantastic,La Roche-Posay,NUXE,NUXE Nuxuriance Ultra Night Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a2ad040c1623f8,lookfantastic,St. Tropez,NUXE,NUXE Reve de Miel Ultra Comforting Face Balm 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a6a4d75f8b468c,lookfantastic,Clinique,Natura Bissé,Natura Bissé Diamond Extreme Rich Texture Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e0ea1c2329e33e,lookfantastic,Eucerin,Natura Bissé,Natura Bissé Inhibit High Definition Serum,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_690323c2259dcf,lookfantastic,Eve Lom,Natura Bissé,Natura Bissé Tolerance Toner 200ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b1eacbc4b664c5,lookfantastic,Avant Skincare,Neostrata,Neostrata Skin Active Dermal Replenishment Hydrating Night Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_5dee9c34cd7781,lookfantastic,La Roche-Posay,Neostrata,Neostrata Resurface High Potency Cream for Dull Skin 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9849dd7936358f,lookfantastic,La Roche-Posay,Neostrata,Neostrata Skin Active Intensive Eye Therapy Firming Cream for Mature Skin 15g,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d67a7a8935db96,lookfantastic,The Ordinary,Neostrata,Neostrata Resurface Glycolic Renewal Smoothing Cream for Uneven Skin Tone 40g,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d677bfcac58217,lookfantastic,The Ordinary,Neostrata,Neostrata Skin Active Cellular Restoration Cream for Mature Skin 50g,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_1d32c2b2255f80,lookfantastic,Uriage,Neostrata,Neostrata Restore Redness Neutralising Serum for Sensitive Skin 29g,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_feaf1b192b7093,lookfantastic,lookfantastic Beauty Box,Neutrogena,Neutrogena Ultra Gentle Daily Moisturising Lotion SPF30 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_99ef0205badb51,lookfantastic,BIOEFFECT,Noble Panacea,Noble Panacea The Absolute Intense Renewal Serum 30 Dose 15ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d5c0be654c4ce6,lookfantastic,Lancaster,Noble Panacea,Noble Panacea The Energist Multi-Defense Cream SPF50 60 Dose 66ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_5fccac3e13b7d7,lookfantastic,Pat McGrath Labs,Noble Panacea,Noble Panacea The Elemental Hydrating Preparation Essence 30 Dose 18ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_92233b4520e1e0,lookfantastic,The Ordinary,Noble Panacea,Noble Panacea The Brilliant Prime Radiance Serum 30 Dose 15ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_cbb4de63ffb99b,lookfantastic,The Ordinary,Noble Panacea,Noble Panacea The Brilliant Prime Radiance Serum 7 Dose 3.5ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_5165e25cddd40e,lookfantastic,Beauty Of Joseon,Numbuzin,Numbuzin No.5 Vitamin Boosting Essential Toner 200ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_d849a9af4b76ca,lookfantastic,Beauty of Joseon,Numbuzin,Numbuzin No.3 Super Glowing Essence Toner 200ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_de9a522b714c65,lookfantastic,Beauty of Joseon,Numbuzin,Numbuzin No.9 NAD PDRN Glow Boosting Toner 150ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_c4a6f440d0c9fd,lookfantastic,COSRX,Numbuzin,Numbuzin No.1 Centella Re-leaf Green Toner Pad 190ml (70 Pads),0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_f075ed016188c7,lookfantastic,Medik8,Numbuzin,Numbuzin No.1 Pantothenic B5 Active Cream 80ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_882ce8ce2b202b,lookfantastic,The Ordinary,Numbuzin,Numbuzin No.1 Pantothenic B5 Active Soothing Serum 50ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_f77fe5a0ed0731,lookfantastic,The Ordinary,Numbuzin,Numbuzin No.3 Skin Softening Serum 50ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_3e4f230ae12ade,lookfantastic,Vichy,Numbuzin,Numbuzin No.5 Vitamin Serum 30ml,0.95,product_name_prefix_match,product_name starts with a different known brand token
lookfantastic_291492769a45a8,lookfantastic,Manucurist,OPI,OPI Nature Strong Skincare - Good as Gold Cuticle Serum 7 ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e3a11c2c276294,lookfantastic,Elemis,OSKIA,OSKIA Super R Retinoid Sleep Serum Capsules (60 capsules),0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_5c98c163db2c97,lookfantastic,The Ordinary,OSKIA,OSKIA Isotonic Hydra Serum,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b96a25828f726f,lookfantastic,Weleda,OSKIA,Oskia Adaptive Tan Mist,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_4618b2cef8c9ff,lookfantastic,Sol de Janeiro,Ole Henriksen,"Ole Henriksen Après-Skin Rich Rescue Barrier Moisturizer With Ceramides, 75ml",0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_76178a6c44bdd6,lookfantastic,Caudalie,Omorovicza,Omorovicza Queen of Hungary Mist 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_193066ce51eed6,lookfantastic,Estée Lauder,Omorovicza,Omorovicza Gold Rescue Cream (50ml),0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_66ca919f380738,lookfantastic,Kiehl's Since 1851,Omorovicza,Omorovicza Balancing Moisturiser 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ffcbc00abde54e,lookfantastic,Kiehl's Since 1851,Origins,Origins Youthtopia Peptide Plumping Apple Moisturising Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_f94c83f0a0a565,lookfantastic,Medik8,Origins,Origins Dr. Andrew Weil Mega-Mushroom Relief and Resilience Advanced Face Serum 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a3f1d0a9604940,lookfantastic,Lancôme,PAT McGRATH LABS,Pat McGrath Labs Divine Skin The Essence Serum - Rose 001 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2d4b1d36002264,lookfantastic,Antipodes,PIXI,PIXI Rose Oil Blend Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ad974f8ad5e53b,lookfantastic,Elemis,PIXI,PIXI Rose Ceramide Cream 50ml Moisturizer,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_365e065fd0880f,lookfantastic,Mavala,PIXI,PIXI Large Eye Lash Serum 2g,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d48ba283269c25,lookfantastic,Medik8,PIXI,PIXI Vitamin-C Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ef8cf884930c4e,lookfantastic,Aveeno,PURITO,PURITO Oat-in Silky Toner 200ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9bbcd8a3e95b4d,lookfantastic,Beauty Works,PURITO,PURITO Clear Code Superfruit Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_f9711db74247fa,lookfantastic,COSRX,PURITO,PURITO Fermented Complex 94 Boosting Essence 150ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_f2aa9d383e5a61,lookfantastic,CeraVe,PURITO,PURITO Mini Wonder Releaf Centella Unscented Cream 15ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_009385106aef60,lookfantastic,CeraVe,PURITO,PURITO Wonder Releaf Centella Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0f90a5ab29df02,lookfantastic,Cetaphil,PURITO,PURITO Mini Wonder Releaf Centella Unscented Toner 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d57c32b76881bb,lookfantastic,Cetaphil,PURITO,PURITO Wonder Releaf Centella Serum 60ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_76c9ee9d5475a1,lookfantastic,Cetaphil,PURITO,PURITO Wonder Releaf Centella Unscented Serum 60ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d09fca0eeba697,lookfantastic,Cetaphil,PURITO,PURITO Wonder Releaf Centella Unscented Serum 60ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a24061ec35b276,lookfantastic,La Roche-Posay,PURITO,PURITO Wonder Releaf Centella Eye Unscented Cream 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_637962e79cbd54,lookfantastic,Medik8,PURITO,PURITO TXA 6 Niacinamide 10 Retinal Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_30150b6889e592,lookfantastic,NARS,PURITO,PURITO Oat PDRN Gentle Refining Toner 200ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_700f4a1cba89d6,lookfantastic,The Ordinary,PURITO,PURITO Azelaic Acid 10 Kojic Tea Tree Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_08999c0b376452,lookfantastic,The Ordinary,PURITO,PURITO Pure Vitamin C Serum 60ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_4c11f7ed551ac4,lookfantastic,The Ordinary,Pai,Pai Skincare Rosehip Bioregenerate™ Rejuvenating Overnight Face Oil 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b7ccdc7bbf9a7e,lookfantastic,Bulldog,Perricone MD,Perricone MD Hypoallergenic Clean Correction Ultra-Smooth Shave Cream (Various Sizes),0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_de836179166646,lookfantastic,Elemis,Perricone MD,Perricone MD HP Retinol Recovery Overnight Moisturizer 2oz FG,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_90cdfeeffbbed6,lookfantastic,Medik8,Perricone MD,Perricone MD High Potency Triple Retinol Renewal Serum 59ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_3f10ee1024896d,lookfantastic,Medik8,Perricone MD,Perricone MD Vitamin C Ester Brightening Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_70d1472c06142b,lookfantastic,Medik8,Perricone MD,Perricone MD Vitamin C Ester Brightening Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9367efa77ee5d6,lookfantastic,RapidLash,Perricone MD,Perricone MD Hypoallergenic Clean Correction Nourishing Moisturiser 59ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_7ed7d8ecbc58e5,lookfantastic,The Ordinary,Perricone MD,Perricone MD No:Rinse Intensive Pore Minimizing Toner 118ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b20a8f773c7c74,lookfantastic,The Ordinary,Perricone MD,Perricone MD No:Rinse Intensive Pore Minimizing Toner 118ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d53e2eebee9904,lookfantastic,COSRX,Peter Thomas Roth,Peter Thomas Roth Water Drench® Hyaluronic Jelly Moisturizer,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_826afab84a9d29,lookfantastic,Gatineau,Peter Thomas Roth,Peter Thomas Roth Collagen Skinjection Plumping & Firming Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_800ba8e2e8c98f,lookfantastic,Antipodes,QMS Medicosmetics,QMS Medicosmetics Night Collagen Sensitive Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_535550222959fd,lookfantastic,La Mer,QMS Medicosmetics,QMS Medicosmetics Redness Relief Complex Day & Night Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_5abfad62746952,lookfantastic,La Roche-Posay,QMS Medicosmetics,QMS Medicosmetics Hydrating Boost Tonic Mist 200ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a32340c02a7835,lookfantastic,Beauty of Joseon,ROUND LAB,Round Lab 1025 Dokdo Toner 200ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_fe97c4a93966dd,lookfantastic,Beauty of Joseon,ROUND LAB,Round Lab Birch Juice Serum 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_80ecd6060f4157,lookfantastic,Beauty of Joseon,ROUND LAB,Round Lab Birch Juice Toner 300ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_daec49385db5e9,lookfantastic,Rimmel,ROUND LAB,Round Lab 1025 Dokdo Cream 80ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_f0f220199b5608,lookfantastic,RapidLash,RevitaLash,RevitaLash Advanced Eyelash Serum 3.5ml (6 Month Supply),0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_5b49507f3d39b2,lookfantastic,RapidLash,RevitaLash,RevitaLash Advanced Sensitive Eyelash Serum 2ml (3 Month Supply),0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_10dbea6bceb5f7,lookfantastic,RapidLash,RevitaLash,RevitaLash Exclusive Advanced Eyelash Serum 1ml (1.5 Month Supply),0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_6011be39c13b11,lookfantastic,L'Oréal Paris,Revlon,Revlon Illuminance Serum Tint 28ml (Various Shades) Rich Sand,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_bb034d7d21edfb,lookfantastic,La Roche-Posay,RoC,RoC Soleil-Protect Moisturising Spray Lotion SPF50 200ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_d83ba8b3b3a98f,lookfantastic,RoC Skincare,RoC,RoC Multi Correxion Firm and Lift Anti-Sagging Firming Cream Rich 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_35ce4b19da2008,lookfantastic,RoC Skincare,RoC,RoC Multi Correxion Revive and Glow Daily Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_0cee64da357ff5,lookfantastic,RoC Skincare,RoC,RoC Multi Correxion Revive and Glow Gel Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a5932a6170c098,lookfantastic,RoC Skincare,RoC,RoC Retinol Correxion Wrinkle Correct Daily Moisturiser SPF30 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_c7cc18f385dce2,lookfantastic,La Roche-Posay,RoC Skincare,RoC Skincare Derm Correxion Fill + Treat Serum 15ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_30ee00607ea667,lookfantastic,The Ordinary,RoC Skincare,RoC Skincare Derm Correxion Firming Serum Stick 30g,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_15fc08aa9c4ad5,lookfantastic,Dermalogica,RéVive,RéVive Eye Renewal Serum,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2b97fb732a96d5,lookfantastic,SkinCeuticals,RéVive,RéVive Skincare Brightening Vitamin C Serum 30ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_81fd40ba2ad703,lookfantastic,Beauty Of Joseon,SKIN1004,Skin1004 Madagascar Centella Soothing Cream 75ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_2cd11bed845ce2,lookfantastic,Beauty of Joseon,SKIN1004,Skin1004 Madagascar Centella Probio-Cica Enrich Cream 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_a72b16f42617b3,lookfantastic,Beauty of Joseon,SKIN1004,Skin1004 Madagascar Centella Probio-Cica Intensive Ampoule 50ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_abb5f1b54e7f91,lookfantastic,Dermalogica,SKIN1004,Skin1004 Madagascar Centella Probio-Cica Essence Toner 210ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_dbabe640c3ea15,lookfantastic,Too Faced,SKIN1004,Skin1004 Madagascar Centella Poremizing Fresh Ampoule 100ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_725c75f93f3643,lookfantastic,Origins,SVR,"SVR SEBIACLEAR Balancing Hyaluronic Acid Acne Serum, Correcting Concentrate for Blemishes, Post-Acne Marks and Wrinkles, 30ml",0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ab2f7c2a4c0653,lookfantastic,RapidLash,SVR,"SVR [B3] Ampoule Hydra - Plumping Hyaluronic Acid & Niacinamide Anti-Wrinkle Face Serum for Dehydrated Sensitive Skin, 30ml",0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_9282c19ba28614,lookfantastic,SVR Laboratoires,SVR,"SVR SENSIFINE Nutri-Baume - 24hr Soothing Nourishing Face Balm for Hypersensitive, Reactive, Dry Skin, 40ml",0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_b5a869eec0f1ca,lookfantastic,SVR Laboratoires,SVR,"SVR [B3] Hydra Essence - Vitamin B3 & Hyaluronic Acid Plumping Face Gel-Lotion for Dehydrated Skin Prone to Fine Lines, 150ml",0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_51cef4aa89a857,lookfantastic,SVR Laboratoires,SVR,"SVR [C] Ampoule Anti-Ox 20% Vitamin C Regenerating Anti-Wrinkle Face Serum for Dull, Tired, Uneven Skin, 30 ml",0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_e4b5c7cd1a6c84,lookfantastic,Armani,Sand and Sky,Sand & Sky Australian Glow Berries Intense Glow Moisturiser 60g,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
lookfantastic_ff565507216e62,lookfantastic,Elemis,Sand and Sky,Sand & Sky The Marshmallow Pink Toner 120ml,0.82,product_name_prefix_match,foreign-source product_name clearly starts with a catalog brand token
