ingredient_id,name_en,effect_id,effect_name,signal_strength,signal_functions,selection_policy,search_query,raw_pubmed_pmids,human_topical_pmids,human_topical_titles_json,best_evidence_tier,best_evidence_kind,best_relation_scope,best_applicability,best_pmid,best_title,best_signal_score,tier_counts_json,candidate_papers_json,screening_status,selected_for_paper_review,review_status,score_change,screened_on,screening_version
sodium_hyaluronate_crosspolymer,Sodium Hyaluronate Crosspolymer,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Sodium Hyaluronate Crosspolymer""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
sodium_hyaluronate_dimethylsilanol,Sodium Hyaluronate Dimethylsilanol,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Sodium Hyaluronate Dimethylsilanol""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
sodium_lactate,Sodium Lactate,effect_exfoliation,각질,high,KERATOLYTIC,human_topical_pubmed_required,"(""Sodium Lactate""[Title/Abstract]) AND (""exfoliation""[Title/Abstract] OR ""desquamation""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""skin roughness""[Title/Abstract] OR ""keratinization""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",22000639,,[],7,in_vitro,abstract_exact,mechanistic,22000639,Infrared spectroscopic analysis of human interstitial fluid in vitro and in vivo using FT-IR spectroscopy and pulsed quantum cascade lasers (QCL): Establishing a new approach to non invasive glucose measurement.,20,"{""7"":1}","[{""pmid"":""22000639"",""tier"":7,""kind"":""in_vitro"",""relation_scope"":""abstract_exact"",""applicability"":""mechanistic"",""signal_score"":20,""title"":""Infrared spectroscopic analysis of human interstitial fluid in vitro and in vivo using FT-IR spectroscopy and pulsed quantum cascade lasers (QCL): Establishing a new approach to non invasive glucose measurement.""}]",evidence_tier_7,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
sodium_lactate,Sodium Lactate,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Sodium Lactate""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
sodium_mannose_phosphate,Sodium Mannose Phosphate,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Sodium Mannose Phosphate""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
sodium_nitrate,Sodium Nitrate,effect_calming,진정,high,SOOTHING,direct_cosing_signal,"(""Sodium Nitrate""[Title/Abstract]) AND (""erythema""[Title/Abstract] OR ""skin irritation""[Title/Abstract] OR ""cutaneous inflammation""[Title/Abstract] OR ""pruritus""[Title/Abstract] OR ""dermatitis""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
sodium_pca,Sodium PCA,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Sodium PCA""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",26596512,26596512,"[{""pmid"":""26596512"",""title"":""A pilot study investigating the efficacy of botanical anti-inflammatory agents in an OTC eczema therapy.""}]",4,human_topical_observational_or_use_test,abstract_exact,combination_or_formulation,26596512,A pilot study investigating the efficacy of botanical anti-inflammatory agents in an OTC eczema therapy.,39,"{""4"":1}","[{""pmid"":""26596512"",""tier"":4,""kind"":""human_topical_observational_or_use_test"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":39,""title"":""A pilot study investigating the efficacy of botanical anti-inflammatory agents in an OTC eczema therapy.""}]",evidence_tier_4,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
sodium_phosphate,Sodium Phosphate,effect_acne_sebum,여드름·피지,high,ANTI-SEBORRHEIC,human_topical_pubmed_required,"(""Sodium Phosphate""[Title/Abstract]) AND (""acne""[Title/Abstract] OR ""sebum""[Title/Abstract] OR ""sebaceous""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",38013380|25749543,25749543|38013380,"[{""pmid"":""25749543"",""title"":""An objective analysis of sebum, pH and moisture levels of the external ear canal skin.""},{""pmid"":""38013380"",""title"":""Acute generalized exanthematous pustulosis caused by hydroxychloroquine in a patient with rheumatoid arthritis and CARD14 mutation: Case report.""}]",2,human_topical_rct,abstract_exact,human_topical,25749543,"An objective analysis of sebum, pH and moisture levels of the external ear canal skin.",90,"{""2"":1,""4"":1}","[{""pmid"":""25749543"",""tier"":2,""kind"":""human_topical_rct"",""relation_scope"":""abstract_exact"",""applicability"":""human_topical"",""signal_score"":90,""title"":""An objective analysis of sebum, pH and moisture levels of the external ear canal skin.""},{""pmid"":""38013380"",""tier"":4,""kind"":""human_topical_observational_or_use_test"",""relation_scope"":""abstract_exact"",""applicability"":""human_topical"",""signal_score"":60,""title"":""Acute generalized exanthematous pustulosis caused by hydroxychloroquine in a patient with rheumatoid arthritis and CARD14 mutation: Case report.""}]",evidence_tier_2,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
sodium_polyacrylate,Sodium Polyacrylate,effect_moisture_barrier,보습·장벽,medium,SKIN CONDITIONING - EMOLLIENT,human_topical_pubmed_required,"(""Sodium Polyacrylate""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",36745638,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
sodium_polyaspartate,Sodium Polyaspartate,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Sodium Polyaspartate""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
sodium_polyglutamate,Sodium Polyglutamate,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Sodium Polyglutamate""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
soluble_collagen,Soluble Collagen,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Soluble Collagen""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",38279521|24018675,,[],6,animal,abstract_exact,mechanistic,24018675,Sparassis crispa (Hanabiratake) ameliorates skin conditions in rats and humans.,25,"{""6"":1,""7"":1}","[{""pmid"":""24018675"",""tier"":6,""kind"":""animal"",""relation_scope"":""abstract_exact"",""applicability"":""mechanistic"",""signal_score"":25,""title"":""Sparassis crispa (Hanabiratake) ameliorates skin conditions in rats and humans.""},{""pmid"":""38279521"",""tier"":7,""kind"":""in_vitro"",""relation_scope"":""abstract_exact"",""applicability"":""mechanistic"",""signal_score"":20,""title"":""Native collagen sheet mask improves skin health and appearance: A comprehensive clinical evaluation.""}]",evidence_tier_6,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
sorbitol,Sorbitol,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Sorbitol""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",41294554|34328162|34457435|34602447|23752031|18363074,23752031,"[{""pmid"":""23752031"",""title"":""Effect of seasonal and geographical differences on skin and effect of treatment with an osmoprotectant: Sorbitol.""}]",4,human_topical_observational_or_use_test,title_exact,combination_or_formulation,23752031,Effect of seasonal and geographical differences on skin and effect of treatment with an osmoprotectant: Sorbitol.,42,"{""4"":1,""7"":2,""8"":3}","[{""pmid"":""23752031"",""tier"":4,""kind"":""human_topical_observational_or_use_test"",""relation_scope"":""title_exact"",""applicability"":""combination_or_formulation"",""signal_score"":42,""title"":""Effect of seasonal and geographical differences on skin and effect of treatment with an osmoprotectant: Sorbitol.""},{""pmid"":""18363074"",""tier"":7,""kind"":""in_vitro"",""relation_scope"":""abstract_exact"",""applicability"":""mechanistic"",""signal_score"":20,""title"":""Osmotic stress induces terminal differentiation in cultured normal human epidermal keratinocytes.""},{""pmid"":""41294554"",""tier"":7,""kind"":""in_vitro"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":13,""title"":""Skin Performance of Innovative NaDES-Based Gels: In Vivo Evaluation of Anti-Irritation Potential and Short-Term Efficacy.""},{""pmid"":""34328162"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""From water-rich to oil-rich gelled non-toxic microemulsions.""},{""pmid"":""34457435"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":6,""title"":""Spectroscopy of excised skin patches exposed to THz and far-IR radiation.""},{""pmid"":""34602447"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""route_mismatch"",""signal_score"":2,""title"":""Microneedle based transcutaneous delivery of low molecular weight heparin.""}]",evidence_tier_4,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
sparassis_crispa_extract,Sparassis Crispa Extract,effect_moisture_barrier,보습·장벽,high,HUMECTANT,human_topical_pubmed_required,"(""Sparassis Crispa Extract""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
sphingolipids,Sphingolipids,effect_moisture_barrier,보습·장벽,medium,SKIN CONDITIONING - EMOLLIENT+SKIN PROTECTING,human_topical_pubmed_required,"(""Sphingolipids""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",42320792|41056003|40476305|40818613|40686980|40523623|40560976|40422870|40385800|39879198|39343173|39689917|39803564|39125861|39125630|38692573|38100124|37939682|36943199|37301511|36157249|36639058|36241047|36647593|35931203|36077094|36008138|35905137|35878340|35568253|34373410|33648494|33547383|33068546|32807849|33911758|32677954|32265320|32197613|32138315|31857390|31410612|30545248|30290227|30393086|30348640|29217624|28994119|28711498|28109750,32197613|33547383,"[{""pmid"":""32197613"",""title"":""Topical treatment with SPHINGOLIPIDS and GLYCOSAMINOGLYCANS for canine atopic dermatitis.""},{""pmid"":""33547383"",""title"":""Lipidomic analysis of facial skin surface lipid reveals the causes of pregnancy-related skin barrier weakness.""}]",2,human_topical_rct,title_exact,combination_or_formulation,32197613,Topical treatment with SPHINGOLIPIDS and GLYCOSAMINOGLYCANS for canine atopic dermatitis.,62,"{""2"":1,""5"":3,""4"":1,""6"":7,""7"":2,""8"":22}","[{""pmid"":""32197613"",""tier"":2,""kind"":""human_topical_rct"",""relation_scope"":""title_exact"",""applicability"":""combination_or_formulation"",""signal_score"":62,""title"":""Topical treatment with SPHINGOLIPIDS and GLYCOSAMINOGLYCANS for canine atopic dermatitis.""},{""pmid"":""28711498"",""tier"":5,""kind"":""ex_vivo_or_artificial_skin"",""relation_scope"":""abstract_exact"",""applicability"":""mechanistic"",""signal_score"":40,""title"":""Promotion of hair growth by newly synthesized ceramide mimetic compound.""},{""pmid"":""33911758"",""tier"":5,""kind"":""ex_vivo_or_artificial_skin"",""relation_scope"":""abstract_exact"",""applicability"":""mechanistic"",""signal_score"":40,""title"":""Increased 1-Deoxysphingolipids and Skin Barrier Dysfunction in the Skin of X-ray or Ultraviolet B Irradiation and Atopic Dermatitis Lesion Could Be Prevented by Moisturizer with Physiological Lipid Mixture.""},{""pmid"":""33547383"",""tier"":4,""kind"":""human_topical_observational_or_use_test"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":39,""title"":""Lipidomic analysis of facial skin surface lipid reveals the causes of pregnancy-related skin barrier weakness.""},{""pmid"":""35878340"",""tier"":5,""kind"":""ex_vivo_or_artificial_skin"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":26,""title"":""Enhanced In Vitro Expression of Filaggrin and Antimicrobial Peptides Following Application of Glycosaminoglycans and a Sphingomyelin-Rich Lipid Extract.""},{""pmid"":""39125630"",""tier"":6,""kind"":""animal"",""relation_scope"":""abstract_exact"",""applicability"":""mechanistic"",""signal_score"":25,""title"":""Ceramide Ehux-C22 Targets the miR-199a-3p/mTOR Signaling Pathway to Regulate Melanosomal Autophagy in Mouse B16 Cells.""},{""pmid"":""39803564"",""tier"":6,""kind"":""animal"",""relation_scope"":""abstract_exact"",""applicability"":""mechanistic"",""signal_score"":25,""title"":""Gut bacterial sphingolipid production modulates dysregulated skin lipid homeostasis.""},{""pmid"":""40560976"",""tier"":6,""kind"":""animal"",""relation_scope"":""abstract_exact"",""applicability"":""mechanistic"",""signal_score"":25,""title"":""Conditional knockout of C/EBPβ in epidermis results in dysregulated lipid biosynthesis and a defect in skin barrier function.""},{""pmid"":""30393086"",""tier"":7,""kind"":""in_vitro"",""relation_scope"":""abstract_exact"",""applicability"":""mechanistic"",""signal_score"":20,""title"":""Adiponectin Enhances Human Keratinocyte Lipid Synthesis via SIRT1 and Nuclear Hormone Receptor Signaling.""},{""pmid"":""33648494"",""tier"":6,""kind"":""animal"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":16,""title"":""Structure-dependent absorption of atypical sphingoid long-chain bases from digestive tract into lymph.""},{""pmid"":""35568253"",""tier"":6,""kind"":""animal"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":16,""title"":""ω-O-Acylceramides but not ω-hydroxy ceramides are required for healthy lamellar phase architecture of skin barrier lipids.""},{""pmid"":""35905137"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""title_exact"",""applicability"":""reference_only"",""signal_score"":15,""title"":""Sphingolipids as Functional Food Components: Benefits in Skin Improvement and Disease Prevention.""},{""pmid"":""36241047"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""title_exact"",""applicability"":""reference_only"",""signal_score"":15,""title"":""Sphingolipids in viral skin superinfection: Friend or foe?""},{""pmid"":""41056003"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""title_exact"",""applicability"":""reference_only"",""signal_score"":15,""title"":""Unlocking the therapeutic potential of sphingolipids in wound healing: from molecular mechanisms to clinical applications.""},{""pmid"":""40476305"",""tier"":7,""kind"":""in_vitro"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":13,""title"":""Impact of solar irradiation on lipidome dynamics and disruption using an in vitro 3D reconstructed epidermis model and a combination of advanced analytical methods.""},{""pmid"":""28109750"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""Phytosphingosine, sphingosine and dihydrosphingosine ceramides in model skin lipid membranes: permeability and biophysics.""},{""pmid"":""28994119"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""Naturally occurring ω-Hydroxyacids.""},{""pmid"":""30348640"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""Reduction of stratum corneum ceramides in Neu-Laxova syndrome caused by phosphoglycerate dehydrogenase deficiency.""},{""pmid"":""30545248"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""Identification of lipids of the stratum corneum by high performance thin layer chromatography and mass spectrometry.""},{""pmid"":""32138315"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""Unbalanced Sphingolipid Metabolism and Its Implications for the Pathogenesis of Psoriasis.""},{""pmid"":""36008138"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""KLF5 governs sphingolipid metabolism and barrier function of the skin.""},{""pmid"":""36077094"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""Ceramide Acyl Chain Length and Its Relevance to Intracellular Lipid Regulation.""},{""pmid"":""36157249"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""Living symbiotic bacteria-involved skin dressing to combat indigenous pathogens for microbiome-based biotherapy toward atopic dermatitis.""},{""pmid"":""36647593"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""Novel Pathogenic Mutation of PNPLA1 Identified in Autosomal Recessive Congenital Ichthyosis: A Case Report.""},{""pmid"":""36943199"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""Unveiling the Mechanism of Photodamage to Sphingolipid Molecules via Laser Flash Photolysis and EPR.""},{""pmid"":""37939682"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""Lipidomics Reveals the Effects of Detergents on Skin Surface Lipids in Young Adults.""},{""pmid"":""39343173"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""CERS1 is a biomarker of Staphylococcus aureus abundance and atopic dermatitis severity.""},{""pmid"":""39689917"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""Elucidation of physiological functions of sphingolipid-related molecules by chemical approaches.""},{""pmid"":""39879198"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""Sphingolipid metabolism orchestrates establishment of the hair follicle stem cell compartment.""},{""pmid"":""40422870"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""Utilizing Untargeted Lipidomics Technology to Elucidate Differences in Lipid Compositions Among Sensitive Dry, Sensitive Oily and Healthy Skin Types.""},{""pmid"":""40686980"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""Skin Lipids and Their Influence on Skin Microbiome and Skin Care.""},{""pmid"":""42320792"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""reference_only"",""signal_score"":10,""title"":""Metabolic engineering of Saccharomyces cerevisiae sphingolipid pathways for enhanced phytoceramide production.""},{""pmid"":""30290227"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":6,""title"":""The role of PNPLA1 in ω-O-acylceramide synthesis and skin barrier function.""},{""pmid"":""40385800"",""tier"":8,""kind"":""review_or_reference"",""relation_scope"":""abstract_exact"",""applicability"":""combination_or_formulation"",""signal_score"":6,""title"":""Lipid Dysregulation in Sebaceous Gland Disorders and the Impact of Sphingolipid Metabolism on Acne Pathogenesis.""},{""pmid"":""32807849"",""tier"":6,""kind"":""animal"",""relation_scope"":""abstract_exact"",""applicability"":""route_mismatch"",""signal_score"":5,""title"":""Dietary ceramide 2-aminoethylphosphonate, a marine sphingophosphonolipid, improves skin barrier function in hairless mice.""},{""pmid"":""34373410"",""tier"":6,""kind"":""animal"",""relation_scope"":""abstract_exact"",""applicability"":""route_mismatch"",""signal_score"":5,""title"":""Dietary Ceramide Prepared from Soy Sauce Lees Improves Skin Barrier Function in Hairless Mice.""}]",evidence_tier_2,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
spirulina_platensis_extract,Spirulina Platensis Extract,effect_moisture_barrier,보습·장벽,medium,SKIN PROTECTING,human_topical_pubmed_required,"(""Spirulina Platensis Extract""[Title/Abstract] OR ""Spirulina Maxima Extract""[Title/Abstract]) AND (""skin hydration""[Title/Abstract] OR ""skin barrier""[Title/Abstract] OR ""transepidermal water loss""[Title/Abstract] OR ""TEWL""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermatologic""[Title/Abstract])",,,[],,,,,,,0,{},[],cosing_only,Y,candidate_unverified,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
squalane,Squalane,effect_moisture_barrier,보습·장벽,current,,existing_runtime,,,,[],,,,,,,0,{},[],existing_runtime,Y,existing_runtime,none,2026-07-12,mwbl-effect-review-screen-v2-tiered
