ingredient_id,name_ko,name_en,product_row_count,product_count,current_effect_ids,current_risk_types,cosing_match_status,cosing_inci_name,cosing_functions,cosing_restrictions,cosing_sccs_opinion_count,effect_signal_ids,effect_signal_basis,role_effect_candidate,role_formulation,role_risk_review,role_general_other,role_unresolved,research_priority,classification_status,classification_note,source_url,source_fetched_on
mentha_piperita_peppermint_oil,페퍼민트오일,Mentha Piperita (Peppermint) Oil,672,672,,,official_name_variant,MENTHA PIPERITA OIL,FRAGRANCE|PERFUMING|REFRESHING|TONIC,III/361,0,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
helianthus_annuus_sunflower_extract,해바라기추출물,Helianthus Annuus (Sunflower) Extract,671,671,,,official_name_variant,HELIANTHUS ANNUUS EXTRACT,HAIR CONDITIONING|SKIN CONDITIONING|SKIN CONDITIONING - EMOLLIENT,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,Y,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
citrullus_lanatus_watermelon_fruit_extract,수박추출물,Citrullus Lanatus (Watermelon) Fruit Extract,670,670,,,official_name_variant,CITRULLUS LANATUS FRUIT EXTRACT,SKIN CONDITIONING,,0,,,N,N,N,Y,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
citrus_limon_lemon_fruit_extract,레몬추출물,Citrus Limon (Lemon) Fruit Extract,666,666,,,official_name_variant,CITRUS LIMON FRUIT EXTRACT,FRAGRANCE|SKIN CONDITIONING - MISCELLANEOUS|SKIN CONDITIONING - OCCLUSIVE,II/358,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - OCCLUSIVE,Y,Y,Y,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
xylitylglucoside,자일리틸글루코사이드,Xylitylglucoside,665,665,,,exact_name,XYLITYLGLUCOSIDE,HUMECTANT|SKIN CONDITIONING,,0,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,Y,N,N,N,N,P1_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
hydroxyethyl_urea,하이드록시에틸우레아,Hydroxyethyl Urea,657,657,,,exact_name,HYDROXYETHYL UREA,HAIR CONDITIONING|HUMECTANT|SKIN CONDITIONING,,0,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,Y,Y,N,N,N,P1_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
ppg_26_buteth_26,피피지-26-부테스-26,PPG-26-Buteth-26,657,657,,,exact_name,PPG-26-BUTETH-26,HAIR CONDITIONING|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
pullulan,풀루란,Pullulan,657,657,,,exact_name,PULLULAN,BINDING|FILM FORMING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
copper_tripeptide_1,카퍼트라이펩타이드-1,Copper Tripeptide-1,656,656,,,exact_name,COPPER TRIPEPTIDE-1,SKIN CONDITIONING,,0,,,N,N,N,Y,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
geranyl_acetate,제라닐아세테이트,Geranyl Acetate,653,653,,,exact_name,GERANYL ACETATE,PERFUMING|TONIC,III/369,0,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
vp_eicosene_copolymer,브이피/에이코신코폴리머,VP/Eicosene Copolymer,653,653,,,exact_name,VP/EICOSENE COPOLYMER,BINDING|FILM FORMING|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
polymethyl_methacrylate,폴리메틸메타크릴레이트,Polymethyl Methacrylate,651,651,,,exact_name,POLYMETHYL METHACRYLATE,FILM FORMING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
glyceryl_stearate_citrate,글리세릴스테아레이트시트레이트,Glyceryl Stearate Citrate,650,650,,,exact_name,GLYCERYL STEARATE CITRATE,SKIN CONDITIONING|SKIN CONDITIONING - EMOLLIENT|SURFACTANT - EMULSIFYING,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,Y,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
farnesol,파네솔,Farnesol,648,648,,,exact_name,FARNESOL,DEODORANT|PERFUMING,III/82,0,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
tridecane,트라이데케인,Tridecane,645,645,,,exact_name,TRIDECANE,SKIN CONDITIONING - EMOLLIENT,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,N,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
dicaprylyl_ether,다이카프릴릴에터,Dicaprylyl Ether,632,632,,,exact_name,DICAPRYLYL ETHER,SKIN CONDITIONING|SKIN CONDITIONING - EMOLLIENT|SOLVENT,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,Y,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
acetyl_glucosamine,아세틸글루코사민,Acetyl Glucosamine,631,631,,,exact_name,ACETYL GLUCOSAMINE,SKIN CONDITIONING,,0,,,N,N,N,Y,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
sorbitan_stearate,솔비탄스테아레이트,Sorbitan Stearate,631,631,,,exact_name,SORBITAN STEARATE,SURFACTANT - EMULSIFYING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
algin,알진,Algin,628,628,,,exact_name,ALGIN,BINDING|FRAGRANCE|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
propylene_glycol_dicaprylate_dicaprate,프로필렌글라이콜다이카프릴레이트/다이카프레이트,Propylene Glycol Dicaprylate/Dicaprate,626,626,,,exact_name,PROPYLENE GLYCOL DICAPRYLATE/DICAPRATE,SKIN CONDITIONING - EMOLLIENT,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,N,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
synthetic_beeswax,합성비즈왁스,Synthetic Beeswax,624,624,,,exact_name,SYNTHETIC BEESWAX,BINDING|EMULSION STABILISING|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
steareth_20,스테아레스-20,Steareth-20,623,623,,,exact_name,STEARETH-20,CLEANSING|SURFACTANT - CLEANSING|SURFACTANT - EMULSIFYING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
peg_ppg_18_18_dimethicone,피이지/피피지-18/18다이메티콘,PEG/PPG-18/18 Dimethicone,614,614,,,exact_name,PEG/PPG-18/18 DIMETHICONE,SURFACTANT - EMULSIFYING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
methionine,메티오닌,Methionine,611,611,,,exact_name,METHIONINE,ANTISTATIC|HAIR CONDITIONING|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
mannitol,만니톨,Mannitol,609,609,,,exact_name,MANNITOL,BINDING|FRAGRANCE|HUMECTANT|MOISTURISING|SKIN CONDITIONING,,0,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT+MOISTURISING,Y,Y,N,N,N,P1_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
petrolatum_mineral_oil,페트롤라툼/미네랄오일,Petrolatum / Mineral Oil,608,608,effect_calming|effect_moisture_barrier,purity_grade,not_matched,,,,0,effect_calming|effect_moisture_barrier,effect_calming:current_runtime|effect_moisture_barrier:current_runtime,Y,N,Y,N,N,current_runtime,existing_runtime,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,,
methylisothiazolinone,메칠이소치아졸리논,Methylisothiazolinone,606,606,,,exact_name,METHYLISOTHIAZOLINONE,PRESERVATIVE,"V/57
V/39",1,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
leucine,류신,Leucine,604,604,,,exact_name,LEUCINE,ANTISTATIC|HAIR CONDITIONING|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
zingiber_officinale_ginger_root_extract,생강추출물,Zingiber Officinale (Ginger) Root Extract,600,600,,,official_name_variant,ZINGIBER OFFICINALE ROOT EXTRACT,FRAGRANCE|PERFUMING|SKIN CONDITIONING|TONIC,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
camellia_japonica_seed_oil,동백나무씨오일,Camellia Japonica Seed Oil,598,598,,,exact_name,CAMELLIA JAPONICA SEED OIL,SKIN CONDITIONING|SKIN CONDITIONING - EMOLLIENT,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,N,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
houttuynia_cordata_extract,약모밀추출물,Houttuynia Cordata Extract,598,598,,,exact_name,HOUTTUYNIA CORDATA EXTRACT,SKIN CONDITIONING,,0,,,N,N,N,Y,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
butylphenyl_methylpropional,부틸페닐메틸프로피오날,Butylphenyl Methylpropional,597,597,,,exact_name,BUTYLPHENYL METHYLPROPIONAL,FRAGRANCE|PERFUMING,II/1666,2,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
neopentyl_glycol_diheptanoate,네오펜틸글라이콜다이헵타노에이트,Neopentyl Glycol Diheptanoate,597,597,,,exact_name,NEOPENTYL GLYCOL DIHEPTANOATE,SKIN CONDITIONING|SKIN CONDITIONING - EMOLLIENT,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,N,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
ppg_1_trideceth_6,피피지-1트라이데세스-6,PPG-1 Trideceth-6,596,596,,,exact_name,PPG-1 TRIDECETH-6,SKIN CONDITIONING|SURFACTANT - CLEANSING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
cetyl_palmitate,세틸팔미테이트,Cetyl Palmitate,592,592,,,exact_name,CETYL PALMITATE,FRAGRANCE|SKIN CONDITIONING|SKIN CONDITIONING - EMOLLIENT,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,Y,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
dimethyl_isosorbide,다이메틸아이소소바이드,Dimethyl Isosorbide,592,592,,,exact_name,DIMETHYL ISOSORBIDE,SOLVENT|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
sunset_yellow_fcf,황색5호,Sunset Yellow FCF,590,590,,,not_matched,,,,0,,,N,N,N,Y,Y,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,,
hydrolyzed_quinoa,하이드롤라이즈드퀴노아,Hydrolyzed Quinoa,589,589,,,exact_name,HYDROLYZED QUINOA,SKIN CONDITIONING,,0,,,N,N,N,Y,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
polyacrylamide,폴리아크릴아마이드,Polyacrylamide,589,589,,,exact_name,POLYACRYLAMIDE,ANTISTATIC|BINDING|FILM FORMING,III/66,0,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
terpineol,터피네올,Terpineol,587,587,,,exact_name,TERPINEOL,FRAGRANCE|PERFUMING,III/343,0,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
cocamidopropyl_hydroxysultaine,코카미도프로필하이드록시설테인,Cocamidopropyl Hydroxysultaine,586,586,,,exact_name,COCAMIDOPROPYL HYDROXYSULTAINE,ANTISTATIC|CLEANSING|HAIR CONDITIONING|SKIN CONDITIONING|SURFACTANT - CLEANSING|SURFACTANT - FOAM BOOSTING|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
dicalcium_phosphate,다이칼슘포스페이트,Dicalcium Phosphate,585,585,,,exact_name,DICALCIUM PHOSPHATE,ABRASIVE|BULKING|OPACIFYING|ORAL CARE,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
lactic_acid,락틱애씨드,Lactic Acid,585,585,,,exact_name,LACTIC ACID,BUFFERING|HUMECTANT|SKIN CONDITIONING,,2,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,Y,Y,Y,N,N,P1_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
aluminum_starch_octenylsuccinate,알루미늄전분옥테닐석시네이트,Aluminum Starch Octenylsuccinate,581,581,,,exact_name,ALUMINUM STARCH OCTENYLSUCCINATE,ABSORBENT|ANTICAKING|VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
peg_8,피이지-8,PEG-8,581,581,,,exact_name,PEG-8,HUMECTANT|SOLVENT,,0,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,Y,Y,N,N,N,P1_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
chamomilla_recutita_matricaria_flower_extract,마트리카리아꽃추출물,Chamomilla Recutita (Matricaria) Flower Extract,578,578,,,official_name_variant,CHAMOMILLA RECUTITA FLOWER EXTRACT,FRAGRANCE|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
dibutyl_adipate,다이부틸아디페이트,Dibutyl Adipate,578,578,,,exact_name,DIBUTYL ADIPATE,FILM FORMING|PLASTICISER|SKIN CONDITIONING|SKIN CONDITIONING - EMOLLIENT|SOLVENT,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN CONDITIONING - EMOLLIENT,Y,Y,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
ethylhexyl_triazone,에칠헥실트리아존,Ethylhexyl Triazone,577,577,,,exact_name,ETHYLHEXYL TRIAZONE,LIGHT STABILIZER|UV ABSORBER|UV FILTER,VI/15,0,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
ethylene_propylene_styrene_copolymer,에틸렌/프로필렌/스타이렌코폴리머,Ethylene/Propylene/Styrene Copolymer,576,576,,,exact_name,ETHYLENE/PROPYLENE/STYRENE COPOLYMER,VISCOSITY CONTROLLING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
polyglyceryl_4_diisostearate_polyhydroxystearate_sebacate,폴리글리세릴-4다이아이소스테아레이트/폴리하이드록시스 테아레이트/세바케이트,Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate,576,576,,,exact_name,POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE,EMULSION STABILISING|SURFACTANT - CLEANSING|SURFACTANT - EMULSIFYING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
zea_mays_corn_starch,옥수수전분,Zea Mays (Corn) Starch,572,572,,,official_name_variant,ZEA MAYS STARCH,ABRASIVE|ABSORBENT|ANTICAKING|SKIN PROTECTING|VISCOSITY CONTROLLING,,0,effect_moisture_barrier,effect_moisture_barrier:medium:SKIN PROTECTING,Y,Y,N,N,N,P2_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
zinc_pca,징크PCA,Zinc PCA,572,572,effect_acne_sebum|effect_moisture_barrier,,exact_name,ZINC PCA,HUMECTANT|SKIN CONDITIONING,III/24,0,effect_acne_sebum|effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT|effect_acne_sebum:current_runtime|effect_moisture_barrier:current_runtime,Y,N,Y,N,N,current_runtime,existing_runtime,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
lithol_rubine_bca,적색202호,Lithol Rubine BCA,569,569,,,not_matched,,,,0,,,N,N,N,Y,Y,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,,
polyglyceryl_4_caprate,폴리글리세릴-4카프레이트,Polyglyceryl-4 Caprate,568,568,,,exact_name,POLYGLYCERYL-4 CAPRATE,SURFACTANT - EMULSIFYING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
diamond_powder,다이아몬드가루,Diamond Powder,567,567,,,exact_name,DIAMOND POWDER,ABRASIVE,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
eucalyptus_globulus_leaf_oil,유칼립투스잎오일,Eucalyptus Globulus Leaf Oil,565,565,,,exact_name,EUCALYPTUS GLOBULUS LEAF OIL,PERFUMING|SKIN CONDITIONING,III/355,0,,,N,Y,Y,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
myristic_acid,미리스틱애씨드,Myristic Acid,562,562,,,exact_name,MYRISTIC ACID,FRAGRANCE|OPACIFYING|PERFUMING|SURFACTANT - CLEANSING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
aloe_barbadensis_leaf_juice_powder,알로에베라잎즙가루,Aloe Barbadensis Leaf Juice Powder,558,558,,,exact_name,ALOE BARBADENSIS LEAF JUICE POWDER,SKIN CONDITIONING,,0,,,N,N,N,Y,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
daucus_carota_sativa_carrot_root_extract,당근추출물,Daucus Carota Sativa (Carrot) Root Extract,552,552,,,official_name_variant,DAUCUS CAROTA SATIVA ROOT EXTRACT,SKIN CONDITIONING,,0,,,N,N,N,Y,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
gardenia_florida_fruit_extract,치자추출물,Gardenia Florida Fruit Extract,551,551,,,exact_name,GARDENIA FLORIDA FRUIT EXTRACT,SKIN CONDITIONING,,0,,,N,N,N,Y,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
tyrosine,타이로신,Tyrosine,551,551,,,exact_name,TYROSINE,ANTISTATIC|FRAGRANCE|HAIR CONDITIONING|SKIN CONDITIONING,,0,,,N,Y,N,N,N,not_selected,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
fructose,프룩토오스,Fructose,549,549,,,exact_name,FRUCTOSE,HUMECTANT,,0,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,Y,N,N,N,N,P1_initial_evidence,candidate_unverified,CosIng 기능은 후보 선별 신호일 뿐 논문 근거나 점수 승인 아님,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,2026-07-12
