rank,source_ingredient_id,dominant_name,row_count,product_count,kcia_ingredient_code,kcia_standard_name_ko,kcia_standard_name_en,kcia_old_names_ko,kcia_old_names_en,official_match_status,official_matched_row_count,official_match_ratio,official_conflict_codes,proposed_action,proposed_canonical_id,related_scoring_family_ids,selected_for_target,proposal_confidence,review_status,proposal_note,source_document_date,source_document_sha256
3301,ing_pending_da582a0e6a19,Aminoethanesulfinic Acid,40,40,1657,아미노에탄설피닉애씨드,Aminoethanesulfinic Acid,,,official_exact,40,1.000000,,create_canonical,aminoethanesulfinic_acid,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3302,ing_pending_dfc936c51b3f,Sodium Riboflavin Phosphate,40,40,5664,소듐리보플라빈포스페이트,Sodium Riboflavin Phosphate,,,official_exact,40,1.000000,,create_canonical,sodium_riboflavin_phosphate,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3303,ing_pending_e5320290271d,D166390/3,40,40,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3304,ing_pending_edc7cdfd4be0,Camellia Sinensis (Green) Leaf Extract,40,40,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3305,ing_pending_f267d94e4774,Caesalpinia Spinosa (Tara Tree) Gum,40,40,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3306,ing_pending_07e847d81028,베르가모트껍질오일,39,39,8533,베르가모트껍질오일,Citrus Aurantium Bergamia (Bergamot) Peel Oil,,,official_exact,39,1.000000,,create_canonical,citrus_aurantium_bergamia_bergamot_peel_oil,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3307,ing_pending_0a559bd81f1e,하늘타리뿌리추출물,39,39,5459,하늘타리뿌리추출물,Trichosanthes Kirilowii Root Extract,괄루근추출물,Trichosanthes Kirilowii Root Extract,official_exact,39,1.000000,,create_canonical,trichosanthes_kirilowii_root_extract,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3308,ing_pending_0f5ca44968aa,10-Hydroxydecanoic Acid,39,39,4626,10-하이드록시데카노익애씨드,10-Hydroxydecanoic Acid,,,official_exact,39,1.000000,,create_canonical,10_hydroxydecanoic_acid,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3309,ing_pending_16c1f3167063,Dimethicone PEG-7 Isostearate,39,39,4798,다이메티콘피이지-7아이소스테아레이트,Dimethicone PEG-7 Isostearate,디메치콘피이지-7이소스테아레이트,Dimethicone PEG-7 Isostearate,official_exact,39,1.000000,,create_canonical,dimethicone_peg_7_isostearate,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3310,ing_pending_18fc94cb0ed6,부틸아세테이트,39,39,597,부틸아세테이트,Butyl Acetate,,,official_exact,39,1.000000,,create_canonical,butyl_acetate,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3311,ing_pending_1a27faeee4e4,Red 27 Lake,39,39,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3312,ing_pending_1b6453892473,4,39,39,,,,,,not_applicable,0,0.000000,,reject_noise_candidate,,,N,high,rejected_noise,숫자·기호 중심의 비성분 원문 후보,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3313,ing_pending_1d30e4ec8791,Cellulose Acetate,39,39,1025,셀룰로오스아세테이트,Cellulose Acetate,,,official_exact,39,1.000000,,create_canonical,cellulose_acetate,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3314,ing_pending_1f46c16be93b,Polyamide-2,39,39,3871,폴리아마이드-2,Polyamide-2,,,official_exact,39,1.000000,,create_canonical,polyamide_2,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3315,ing_pending_1fc5fc985fe8,Titanium Dioxide (Cl 77891),39,39,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3316,ing_pending_29ab8711f47a,Tin Oxide +/- May Contain/Peut Contenir: Titanium Dioxide (CI 77891),39,39,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3317,ing_pending_2a91795f2ce6,Ethylhexyl Dimethyl PABA,39,39,2076,에칠헥실디메칠파바,Ethylhexyl Dimethyl PABA,,,official_exact,39,1.000000,,create_canonical,ethylhexyl_dimethyl_paba,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3318,ing_pending_2ca1d7a3f1d4,효모/쌀발효여과물,39,39,9926,효모/쌀발효여과물,Saccharomyces/Rice Ferment Filtrate,,,official_exact,39,1.000000,,create_canonical,saccharomyces_rice_ferment_filtrate,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3319,ing_pending_33ad68d87cc2,Oryza Sativa (Rice) Germ Oil,39,39,1581,쌀배아오일,Oryza Sativa (Rice) Germ Oil,,,official_exact,39,1.000000,,create_canonical,oryza_sativa_rice_germ_oil,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3320,ing_pending_33cf704bd7f0,PEG/PPG-19/19 Dimethicone,39,39,4373,피이지/피피지-19/19다이메티콘,PEG/PPG-19/19 Dimethicone,피이지/피피지-19/19디메치콘,PEG/PPG-19/19 Dimethicone,official_exact,39,1.000000,,create_canonical,peg_ppg_19_19_dimethicone,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3321,ing_pending_387328f7a099,Ahnfeltiopsis Concinna Extract,39,39,1823,안펠티옵시스 콩킨나추출물,Ahnfeltiopsis Concinna Extract,안펠티옵시스 콘신나추출물|안펠티아 콘신나추출물,Ahnfeltia Concinna Extract|Ahnfeltiopsis Concinna Extract,official_exact,39,1.000000,,create_canonical,ahnfeltiopsis_concinna_extract,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3322,ing_pending_416aed216b04,Lilium Tigrinum Extract,39,39,452,참나리추출물,Lilium Tigrinum Extract,백합추출물,Lilium Tigrinum Extract,official_exact,39,1.000000,,create_canonical,lilium_tigrinum_extract,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3323,ing_pending_41fa8a787583,Disodium Deceth-6 Sulfosuccinate,39,39,5090,다이소듐데세스-6설포석시네이트,Disodium Deceth-6 Sulfosuccinate,디소듐데세스-6설포석시네이트,Disodium Deceth-6 Sulfosuccinate,official_exact,39,1.000000,,create_canonical,disodium_deceth_6_sulfosuccinate,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3324,ing_pending_443e15483efe,Euterpe Oleracea (Açaí) Fruit Oil,39,39,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3325,ing_pending_459c5bf2ce6e,Glyceryl Stearates,39,39,1190,혼합글리세릴스테아레이트,Glyceryl Stearates,,,official_exact,39,1.000000,,create_canonical,glyceryl_stearates,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3326,ing_pending_48ca4e75a38e,Saxifraga Sarmentosa Extract,39,39,4929,바위취추출물,Saxifraga Sarmentosa Extract,호이초추출물,Saxifraga Sarmentosa Extract,official_exact,39,1.000000,,create_canonical,saxifraga_sarmentosa_extract,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3327,ing_pending_4983bde8b26c,피이지-크로스폴리머,39,39,9535,피이지-크로스폴리머,PEG-Crosspolymer,,,official_exact,39,1.000000,,create_canonical,peg_crosspolymer,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3328,ing_pending_4c46aced479b,Salvia Hispanica (Chia) Seed Extract,39,39,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3329,ing_pending_548d65dfa84b,코치닐선인장열매추출물,39,39,432,코치닐선인장열매추출물,Opuntia Coccinellifera Fruit Extract,백년초열매추출물,Opuntia Coccinellifera Fruit Extract,official_exact,39,1.000000,,create_canonical,opuntia_coccinellifera_fruit_extract,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3330,ing_pending_553470e246cd,Myristica Fragrans (Nutmeg) Kernel Oil,39,39,2420,육두구커넬오일,Myristica Fragrans (Nutmeg) Kernel Oil,,,official_exact_low_variant_coverage,29,0.743590,,manual_review,,,N,medium,candidate_unverified,대표명은 KCIA와 일치하지만 전체 원문 표기의 exact 일치율이 74.36%로 자동 적용 기준 미달,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3331,ing_pending_5c8a27dc5432,모자반추출물,39,39,276,모자반추출물,Sargassum Fulvellum Extract,,,official_exact,39,1.000000,,create_canonical,sargassum_fulvellum_extract,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3332,ing_pending_5ed139f93ba4,옥수수배아오일,39,39,2196,옥수수배아오일,Zea Mays (Corn) Germ Oil,옥수수배아유,,official_exact,39,1.000000,,create_canonical,zea_mays_corn_germ_oil,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3333,ing_pending_6060d0179fae,비스-카프릴로일옥시팔미타미도아이소프로판올,39,39,22192,비스-카프릴로일옥시팔미타미도아이소프로판올,Bis-Capryloyloxypalmitamido Isopropanol,,,official_exact,39,1.000000,,create_canonical,bis_capryloyloxypalmitamido_isopropanol,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3334,ing_pending_711cfd00272e,Symphytum Officinale (Comfrey) Leaf Extract,39,39,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3335,ing_pending_725e9e464a18,Phytosteryl Oleate,39,39,4436,피토스테릴올리에이트,Phytosteryl Oleate,,,official_exact,39,1.000000,,create_canonical,phytosteryl_oleate,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3336,ing_pending_78c4ab618beb,Basic Orange 31,39,39,10095,염기성등색31호,Basic Orange 31,,,official_exact,39,1.000000,,create_canonical,basic_orange_31,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3337,ing_pending_78c5c7c6bbfe,Cymbopogon Citratus Leaf Oil,39,39,6562,레몬그라스잎오일,Cymbopogon Citratus Leaf Oil,,,official_exact,39,1.000000,,create_canonical,cymbopogon_citratus_leaf_oil,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3338,ing_pending_79dd78e0389d,Simmondsia Chinensis (Jojoba) Seed Extract,39,39,4937,호호바씨추출물,Simmondsia Chinensis (Jojoba) Seed Extract,,,official_exact,38,0.974359,,create_canonical,simmondsia_chinensis_jojoba_seed_extract,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3339,ing_pending_8b162bdd0ade,Prunus Persica (Peach) Kernel Oil,39,39,3865,복숭아씨오일,Prunus Persica (Peach) Kernel Oil,도인오일,Prunus Persica (Peach) Kernel Oil,official_exact,39,1.000000,,create_canonical,prunus_persica_peach_kernel_oil,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3340,ing_pending_93dc27cf6f03,Mentha Cardiaca (Spearmint Oil),39,39,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3341,ing_pending_94108c0def03,이소유제놀,39,39,2511,아이소유제놀,Isoeugenol,이소유제놀,Isoeugenol,official_exact,39,1.000000,,create_canonical,isoeugenol,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3342,ing_pending_95fa05319d6b,Evodia Rutaecarpa Fruit Extract,39,39,2168,에보디아열매추출물,Evodia Rutaecarpa Fruit Extract,오수유추출물,Evodia Rutaecarpa Fruit Extract,official_exact,39,1.000000,,create_canonical,evodia_rutaecarpa_fruit_extract,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3343,ing_pending_967a297051cb,피이지/피피지-18/18다이메티콘,39,39,4372,피이지/피피지-18/18다이메티콘,PEG/PPG-18/18 Dimethicone,피이지/피피지-18/18디메치콘,PEG/PPG-18/18 Dimethicone,official_exact,39,1.000000,,merge_existing,peg_ppg_18_18_dimethicone,,N,high,candidate_unverified,KCIA 성분코드가 기존 canonical 자체 명칭과 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3344,ing_pending_9bcba05bb531,알로에베라잎수,39,39,1836,알로에베라잎수,Aloe Barbadensis Leaf Water,,,official_exact,39,1.000000,,create_canonical,aloe_barbadensis_leaf_water,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3345,ing_pending_a2dc72b0e437,트리에탄올아민,39,39,3386,트라이에탄올아민,Triethanolamine,트리에탄올아민,Triethanolamine,official_exact,39,1.000000,,merge_existing,triethanolamine,,N,high,candidate_unverified,KCIA 성분코드가 기존 canonical 자체 명칭과 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3346,ing_pending_a6ce1d5dd6af,Nicotiana Benthamiana Hexapeptide-40 sh-Oligopeptide-1,39,39,10040,니코티아나 벤타미아나헥사펩타이드-40에스에이치-올리고 펩타이드-1,Nicotiana Benthamiana Hexapeptide-40 sh-Oligopeptide- 1,,,official_exact,36,0.923077,,create_canonical,nicotiana_benthamiana_hexapeptide_40_sh_oligopeptide_1,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3347,ing_pending_a83d10bee2bd,샤프란꽃추출물,39,39,780,샤프란꽃추출물,Crocus Sativus Flower Extract,사프란꽃추출물,Crocus Sativus Flower Extract,official_exact,39,1.000000,,create_canonical,crocus_sativus_flower_extract,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3348,ing_pending_aec88f9dc0cb,디스테아디모늄헥토라이트,39,39,5139,다이스테아다이모늄헥토라이트,Disteardimonium Hectorite,디스테아디모늄헥토라이트,Disteardimonium Hectorite,official_exact,39,1.000000,,merge_existing,disteardimonium_hectorite,,N,high,candidate_unverified,KCIA 성분코드가 기존 canonical 자체 명칭과 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3349,ing_pending_b1145ece5d73,Oryza Sativa (Rice) Hull Powder,39,39,1578,왕겨가루,Oryza Sativa (Rice) Hull Powder,쌀껍질가루,Oryza Sativa (Rice) Hull Powder,official_exact,39,1.000000,,create_canonical,oryza_sativa_rice_hull_powder,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3350,ing_pending_bb7b78d488a0,Pentaerythrityl Tetra-di-t-butyl,39,39,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3351,ing_pending_bd77a52a7582,Cetearyl Phosphate,39,39,8555,세테아릴포스페이트,Cetearyl Phosphate,,,official_exact,39,1.000000,,create_canonical,cetearyl_phosphate,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3352,ing_pending_c6218b868190,레몬밤꽃/잎/줄기수,39,39,5813,레몬밤꽃/잎/줄기수,Melissa Officinalis Flower/Leaf/Stem Water,,,official_exact,39,1.000000,,create_canonical,melissa_officinalis_flower_leaf_stem_water,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3353,ing_pending_c9e92a621bd1,Hordeum Vulgare Extract,39,39,,,,,,official_exact_ambiguous,0,0.000000,554|18409,manual_review,,,N,low,candidate_unverified,같은 표기가 둘 이상의 KCIA 성분코드와 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3354,ing_pending_cb8d6752c7bf,Gamma-Decalactone,39,39,19101,감마-데카락톤,Gamma-Decalactone,,,official_exact_low_variant_coverage,32,0.820513,,manual_review,,,N,medium,candidate_unverified,대표명은 KCIA와 일치하지만 전체 원문 표기의 exact 일치율이 82.05%로 자동 적용 기준 미달,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3355,ing_pending_d0039c3c712d,Polygonatum Odoratum Rhizome Extract,39,39,18540,둥굴레뿌리줄기추출물,Polygonatum Odoratum Rhizome Extract,,,official_exact,39,1.000000,,create_canonical,polygonatum_odoratum_rhizome_extract,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3356,ing_pending_d5e44e413bca,Barosma Betulina Leaf Extract,39,39,5838,바추잎잎추출물,Barosma Betulina Leaf Extract,바추잎추출물,Barosma Betulina Leaf Extract,official_exact,39,1.000000,,create_canonical,barosma_betulina_leaf_extract,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3357,ing_pending_d72510987b46,Myrciaria Dubia Fruit Extract,39,39,2881,까무까무열매추출물,Myrciaria Dubia Fruit Extract,카무카무추출물,Myrciaria Dubia Fruit Extract,official_exact,39,1.000000,,create_canonical,myrciaria_dubia_fruit_extract,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3358,ing_pending_dacde679eaf0,디이소스테아릴말레이트,39,39,5205,다이아이소스테아릴말레이트,Diisostearyl Malate,디이소스테아릴말레이트,Diisostearyl Malate,official_exact,39,1.000000,,merge_existing,diisostearyl_malate,,N,high,candidate_unverified,KCIA 성분코드가 기존 canonical 자체 명칭과 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3359,ing_pending_e272bbe12347,Phenoxyethanol \[+/- May Contain: CI 77491,39,39,,,,,,no_official_exact_match,0,0.000000,,manual_review,,,N,low,candidate_unverified,표준명·영문명·구명칭 exact 일치 없음; 기존 alias도 identity 병합 근거로 사용하지 않음,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3360,ing_pending_e32b03ab22ff,Dimethiconol Meadowfoamate,39,39,4612,다이메티콘올메도우포메이트,Dimethiconol Meadowfoamate,디메치콘올메도우포메이트,Dimethiconol Meadowfoamate,official_exact,39,1.000000,,create_canonical,dimethiconol_meadowfoamate,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3361,ing_pending_e58bbb76f76f,Mentha Viridis (Spearmint) Extract,39,39,1494,스피어민트추출물,Mentha Viridis (Spearmint) Extract,,,official_exact,36,0.923077,,create_canonical,mentha_viridis_spearmint_extract,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3362,ing_pending_e63d64df7ba2,Polyglucuronic Acid,39,39,3728,폴리글루쿠로닉애씨드,Polyglucuronic Acid,폴리글루쿠로닉애씨드,Polyglucuronic acid,official_exact,39,1.000000,,create_canonical,polyglucuronic_acid,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3363,ing_pending_ef2d56975645,피피지-5-세테스-20,39,39,4498,피피지-5-세테스-20,PPG-5-Ceteth-20,,,official_exact,39,1.000000,,create_canonical,ppg_5_ceteth_20,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3364,ing_pending_efa8ffbabc63,베헤네스-30,39,39,485,베헤네스-30,Beheneth-30,,,official_exact,39,1.000000,,create_canonical,beheneth_30,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3365,ing_pending_f078fe29914a,Melissa Officinalis Leaf Oil,39,39,5472,레몬밤잎오일,Melissa Officinalis Leaf Oil,,,official_exact,39,1.000000,,create_canonical,melissa_officinalis_leaf_oil,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3366,ing_pending_f5c35ffe2310,Juglans Regia (Walnut) Seed Oil,39,39,4915,호두오일,Juglans Regia (Walnut) Seed Oil,,,official_exact,39,1.000000,,create_canonical,juglans_regia_walnut_seed_oil,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
3367,ing_pending_fbd92a68dbf4,라우라미도프로필베타인,39,39,5325,라우라미도프로필베타인,Lauramidopropyl Betaine,,,official_exact,39,1.000000,,create_canonical,lauramidopropyl_betaine,,N,high,candidate_unverified,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178
