cohort,ingredient_id,name_ko,name_en,product_count,paper_key,pmid,doi,title,evidence_tier,relation_scope,applicability,claim_category,effect_id,new_effect_candidate,direction,evidence_span,recommended_score_use,review_status,runtime_score_change
representative_180,sorbitan_sesquioleate,솔비탄세스퀴올리에이트,Sorbitan Sesquioleate,1624,PMID:35245949,35245949,10.1111/ced.15158,Sorbitan sesquioleate: a rare contact allergen that is also an important indicator of allergic contact dermatitis from crossreacting compounds as well as for false-positive fragrance allergy.,4,title_exact,combination_or_formulation,safety_signal_review,,,unclear,Sorbitan sesquioleate: a rare contact allergen that is also an important indicator of allergic contact dermatitis from crossreacting compounds as well as for false-positive fragrance allergy.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,sorbitan_sesquioleate,솔비탄세스퀴올리에이트,Sorbitan Sesquioleate,1624,PMID:36255387,36255387,10.1097/der.0000000000000949,Allergic Contact Dermatitis to Sorbitan Sesquioleate in Adaptic Nonadhering Dressing.,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic Contact Dermatitis to Sorbitan Sesquioleate in Adaptic Nonadhering Dressing.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,sorbitan_sesquioleate,솔비탄세스퀴올리에이트,Sorbitan Sesquioleate,1624,PMID:36305668,36305668,10.1111/cod.14239,Use of sorbitan sesquioleate in patch test preparations and patch testing with the substance-What do our results mean?,4,title_exact,combination_or_formulation,safety_signal_review,,,unclear,Use of sorbitan sesquioleate in patch test preparations and patch testing with the substance-What do our results mean?,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,sorbitan_sesquioleate,솔비탄세스퀴올리에이트,Sorbitan Sesquioleate,1624,PMID:41552910,41552910,10.23736/s2784-8671.25.08090-9,Allergic contact dermatitis to sorbitan sesquioleate in a zinc oxide paste.,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic contact dermatitis to sorbitan sesquioleate in a zinc oxide paste.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,aminomethyl_propanol,아미노메틸프로판올,Aminomethyl Propanol,1613,PMID:19966147,19966147,10.1177/1091581809350932,Final amended report on safety assessment on aminomethyl propanol and aminomethyl propanediol.,8,title_exact,combination_or_formulation,safety_signal_review,,,unclear,Final amended report on safety assessment on aminomethyl propanol and aminomethyl propanediol.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,polyethylene,폴리에틸렌,Polyethylene,1516,PMID:7179288,7179288,10.1016/0041-008x(82)90016-3,Toxicity of topical polyethylene glycol.,8,title_exact,reference_only,safety_signal_review,,,unclear,Toxicity of topical polyethylene glycol.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,polyethylene,폴리에틸렌,Polyethylene,1516,PMID:16011869,16011869,10.1016/j.tox.2005.06.001,Safety assessment on polyethylene glycols (PEGs) and their derivatives as used in cosmetic products.,8,title_exact,combination_or_formulation,safety_signal_review,,,unclear,Safety assessment on polyethylene glycols (PEGs) and their derivatives as used in cosmetic products.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,polyethylene,폴리에틸렌,Polyethylene,1516,PMID:26191379,26191379,10.5487/tr.2015.31.2.105,Safety Evaluation of Polyethylene Glycol (PEG) Compounds for Cosmetic Use.,8,title_exact,reference_only,safety_signal_review,,,unclear,Safety Evaluation of Polyethylene Glycol (PEG) Compounds for Cosmetic Use.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,bis_diglyceryl_polyacyladipate_2,비스-다이글리세릴폴리아실아디페이트-2,Bis-Diglyceryl Polyacyladipate-2,1449,PMID:33576070,33576070,10.1111/cod.13811,PEG-45/dodecyl glycol co-polymer and bis-diglyceryl polyacyladipate-2: Two culprits responsible of an allergic contact dermatitis to a lip balm.,8,title_exact,reference_only,safety_signal_review,,,unclear,PEG-45/dodecyl glycol co-polymer and bis-diglyceryl polyacyladipate-2: Two culprits responsible of an allergic contact dermatitis to a lip balm.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,talc,탤크,Talc,1442,PMID:26227892,26227892,10.1177/1091581815586797,Safety Assessment of Talc as Used in Cosmetics.,4,title_exact,human_topical,safety_signal_review,,,unclear,Safety Assessment of Talc as Used in Cosmetics.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,saccharide_isomerate,사카라이드아이소머레이트,Saccharide Isomerate,1433,PMID:41211697,41211697,10.1080/09546634.2025.2585243,A novel facial moisturizer containing Saccharide isomerate accelerates skin barrier restoration following intense pulsed light treatment: a randomized split-face study.,2,title_exact,combination_or_formulation,safety_signal_review,,,unclear,A novel facial moisturizer containing Saccharide isomerate accelerates skin barrier restoration following intense pulsed light treatment: a randomized split-face study.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,saccharide_isomerate,사카라이드아이소머레이트,Saccharide Isomerate,1433,PMID:41243164,41243164,10.1177/10915818251384580,"Safety Assessment of Anhydrogalactose, Anhydroglucitol, Anhydroxylitol, Arabinose, Psicose, Saccharide Hydrolysate, and Saccharide Isomerate as Used in Cosmetics.",8,title_exact,reference_only,safety_signal_review,,,unclear,"Safety Assessment of Anhydrogalactose, Anhydroglucitol, Anhydroxylitol, Arabinose, Psicose, Saccharide Hydrolysate, and Saccharide Isomerate as Used in Cosmetics.",safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,ethylhexyl_salicylate,에칠헥실살리실레이트,Ethylhexyl Salicylate,1385,PMID:20233542,20233542,,Allergic contact dermatitis from ethylhexyl salicylate and other salicylates.,4,title_exact,human_topical,risk_penalty_candidate,,,negative,Allergic contact dermatitis from ethylhexyl salicylate and other salicylates.,risk_only_after_full_text_approval,candidate_unverified,none
representative_180,ethylhexyl_salicylate,에칠헥실살리실레이트,Ethylhexyl Salicylate,1385,PMID:20233542,20233542,,Allergic contact dermatitis from ethylhexyl salicylate and other salicylates.,4,title_exact,human_topical,safety_signal_review,,,unclear,Allergic contact dermatitis from ethylhexyl salicylate and other salicylates.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,ethylhexyl_salicylate,에칠헥실살리실레이트,Ethylhexyl Salicylate,1385,PMID:25898701,25898701,,Allergic contact dermatitis from ethylhexyl salicylate.,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic contact dermatitis from ethylhexyl salicylate.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,ethylhexyl_salicylate,에칠헥실살리실레이트,Ethylhexyl Salicylate,1385,PMID:31081128,31081128,10.1111/cod.13308,Allergic contact dermatitis caused by ethylhexyl salicylate with possible cross-reactivity with benzyl salicylate.,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic contact dermatitis caused by ethylhexyl salicylate with possible cross-reactivity with benzyl salicylate.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,polyisobutene,폴리아이소부텐,Polyisobutene,1354,PMID:19101833,19101833,10.1080/10915810802550611,Final report of the cosmetic ingredient review expert panel on the safety assessment of Polyisobutene and Hydrogenated Polyisobutene as used in cosmetics.,6,title_exact,combination_or_formulation,safety_signal_review,,,unclear,Final report of the cosmetic ingredient review expert panel on the safety assessment of Polyisobutene and Hydrogenated Polyisobutene as used in cosmetics.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,methylparaben,메틸파라벤,Methylparaben,1315,PMID:16487285,16487285,10.1111/j.0105-1873.2006.0560a.x,Allergic and systemic contact dermatitis to methylparaben.,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic and systemic contact dermatitis to methylparaben.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,methylparaben,메틸파라벤,Methylparaben,1315,PMID:19101832,19101832,10.1080/10915810802548359,"Final amended report on the safety assessment of Methylparaben, Ethylparaben, Propylparaben, Isopropylparaben, Butylparaben, Isobutylparaben, and Benzylparaben as used in cosmetic products.",6,title_exact,combination_or_formulation,safety_signal_review,,,unclear,"Final amended report on the safety assessment of Methylparaben, Ethylparaben, Propylparaben, Isopropylparaben, Butylparaben, Isobutylparaben, and Benzylparaben as used in cosmetic products.",safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,methylparaben,메틸파라벤,Methylparaben,1315,PMID:36949725,36949725,10.1111/1346-8138.16775,Sensory irritation to methylparaben is caused by its low metabolism in the skin.,5,title_exact,combination_or_formulation,safety_signal_review,,,unclear,Sensory irritation to methylparaben is caused by its low metabolism in the skin.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,sodium_metabisulfite,소듐메타바이설파이트,Sodium Metabisulfite,1287,PMID:19825102,19825102,10.1111/j.1600-0536.2009.01618.x,Occupational allergic contact dermatitis from sodium metabisulfite.,8,title_exact,reference_only,safety_signal_review,,,unclear,Occupational allergic contact dermatitis from sodium metabisulfite.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,sodium_metabisulfite,소듐메타바이설파이트,Sodium Metabisulfite,1287,PMID:22320666,22320666,10.1111/j.1600-0536.2011.02029.x,Contact allergy to sodium sulfite and its relationship to sodium metabisulfite.,8,title_exact,reference_only,safety_signal_review,,,unclear,Contact allergy to sodium sulfite and its relationship to sodium metabisulfite.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,sodium_metabisulfite,소듐메타바이설파이트,Sodium Metabisulfite,1287,PMID:23039002,23039002,10.1111/j.1600-0536.2012.02135.x,Allergic contact dermatitis caused by sodium metabisulfite: a challenging allergen: a case series and literature review.,8,title_exact,combination_or_formulation,safety_signal_review,,,unclear,Allergic contact dermatitis caused by sodium metabisulfite: a challenging allergen: a case series and literature review.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,sodium_metabisulfite,소듐메타바이설파이트,Sodium Metabisulfite,1287,PMID:35715879,35715879,10.1111/cod.14175,Occupational allergic contact dermatitis to sodium metabisulfite in shredded coconut.,8,title_exact,reference_only,safety_signal_review,,,unclear,Occupational allergic contact dermatitis to sodium metabisulfite in shredded coconut.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,sodium_metabisulfite,소듐메타바이설파이트,Sodium Metabisulfite,1287,PMID:37130320,37130320,10.1089/derm.2023.0039,"Systemic Contact Dermatitis to Sodium Metabisulfite Presenting As Episodic, Unilateral Lip Swelling.",8,title_exact,reference_only,safety_signal_review,,,unclear,"Systemic Contact Dermatitis to Sodium Metabisulfite Presenting As Episodic, Unilateral Lip Swelling.",safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,sodium_metabisulfite,소듐메타바이설파이트,Sodium Metabisulfite,1287,PMID:38934159,38934159,10.1089/derm.2024.0024,Allergic Contact Dermatitis to Lidocaine and Sodium Metabisulfite.,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic Contact Dermatitis to Lidocaine and Sodium Metabisulfite.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,urea,유레아,Urea,1257,PMID:24314769,24314769,,Urea: a comprehensive review of the clinical literature.,1,title_exact,combination_or_formulation,safety_signal_review,,,unclear,Urea: a comprehensive review of the clinical literature.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,urea,유레아,Urea,1257,PMID:33249708,33249708,10.1111/ijcp.13815,Clinical evidences of urea at medium concentration.,8,title_exact,combination_or_formulation,safety_signal_review,,,unclear,Clinical evidences of urea at medium concentration.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,urea,유레아,Urea,1257,PMID:34596890,34596890,10.1007/s13555-021-00611-y,"Urea in Dermatology: A Review of its Emollient, Moisturizing, Keratolytic, Skin Barrier Enhancing and Antimicrobial Properties.",8,title_exact,combination_or_formulation,safety_signal_review,,,unclear,"Urea in Dermatology: A Review of its Emollient, Moisturizing, Keratolytic, Skin Barrier Enhancing and Antimicrobial Properties.",safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,urea,유레아,Urea,1257,PMID:37776363,37776363,10.1177/10915818231204614,Imidazolidinyl Urea.,8,title_exact,reference_only,safety_signal_review,,,unclear,Imidazolidinyl Urea.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,urea,유레아,Urea,1257,PMID:38465394,38465394,10.1177/10915818241237791,Safety Assessment of Hydroxyethyl Urea as Used in Cosmetics.,8,title_exact,reference_only,safety_signal_review,,,unclear,Safety Assessment of Hydroxyethyl Urea as Used in Cosmetics.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,cetearyl_glucoside,세테아릴글루코사이드,Cetearyl Glucoside,1237,PMID:34628676,34628676,10.1111/cod.13985,Allergic contact dermatitis in response to cetearyl glucoside from a topical drug.,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic contact dermatitis in response to cetearyl glucoside from a topical drug.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,tetrahexyldecyl_ascorbate,테트라헥실데실아스코베이트,Tetrahexyldecyl Ascorbate,1210,PMID:35194790,35194790,10.1111/cod.14082,Allergic contact dermatitis to two eye creams containing tetrahexyldecyl ascorbate.,8,title_exact,combination_or_formulation,safety_signal_review,,,unclear,Allergic contact dermatitis to two eye creams containing tetrahexyldecyl ascorbate.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,vanillin,바닐린,Vanillin,1208,PMID:33273232,33273232,10.1097/der.0000000000000677,Airborne Allergic Contact Dermatitis to Vanillin.,8,title_exact,reference_only,safety_signal_review,,,unclear,Airborne Allergic Contact Dermatitis to Vanillin.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,vanillin,바닐린,Vanillin,1208,PMID:37453556,37453556,10.1016/j.yrtph.2023.105458,"Skin sensitisation prediction using read-across, an illustrative next generation risk assessment (NGRA) case study for vanillin.",8,title_exact,reference_only,safety_signal_review,,,unclear,"Skin sensitisation prediction using read-across, an illustrative next generation risk assessment (NGRA) case study for vanillin.",safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,coco_betaine,코코-베타인,Coco-Betaine,1199,PMID:41488827,41488827,10.1155/crdm/9953943,Two Cases of Allergic Contact Dermatitis Caused by Coco Betaine in Clobetasol Propionate Shampoo.,4,title_exact,human_topical,risk_penalty_candidate,,,negative,Two Cases of Allergic Contact Dermatitis Caused by Coco Betaine in Clobetasol Propionate Shampoo.,risk_only_after_full_text_approval,candidate_unverified,none
representative_180,coco_betaine,코코-베타인,Coco-Betaine,1199,PMID:38448283,38448283,10.1111/cod.14536,Allergic contact dermatitis to coco betaine in a beard cleanser.,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic contact dermatitis to coco betaine in a beard cleanser.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,coco_betaine,코코-베타인,Coco-Betaine,1199,PMID:41488827,41488827,10.1155/crdm/9953943,Two Cases of Allergic Contact Dermatitis Caused by Coco Betaine in Clobetasol Propionate Shampoo.,4,title_exact,human_topical,safety_signal_review,,,unclear,Two Cases of Allergic Contact Dermatitis Caused by Coco Betaine in Clobetasol Propionate Shampoo.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,caprylhydroxamic_acid,카프릴하이드록사믹애씨드,Caprylhydroxamic Acid,1164,PMID:40673532,40673532,10.1177/10915818251343874,Safety Assessment of Caprylhydroxamic Acid as Used in Cosmetics.,8,title_exact,combination_or_formulation,safety_signal_review,,,unclear,Safety Assessment of Caprylhydroxamic Acid as Used in Cosmetics.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,scutellaria_baicalensis_root_extract,황금추출물,Scutellaria Baicalensis Root Extract,1143,PMID:35462423,35462423,10.1111/cod.14134,Allergic contact dermatitis to resveratrol and Scutellaria baicalensis root extract in a cosmetic product.,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic contact dermatitis to resveratrol and Scutellaria baicalensis root extract in a cosmetic product.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,calcium_gluconate,칼슘글루코네이트,Calcium Gluconate,1131,PMID:27189091,27189091,,[Hydrofluoric acid burns].,8,abstract_exact,reference_only,new_effect_axis_candidate,,wound_healing,positive,"The application of calcium gluconate 2.5% gel to the skin is the cornerstone of the treatment, reducing pain as well as improving wound healing.",no_score_until_effect_axis_is_approved,candidate_unverified,none
representative_180,calcium_gluconate,칼슘글루코네이트,Calcium Gluconate,1131,PMID:30127880,30127880,10.3892/ol.2018.8975,Calcium gluconate alleviates the toxic effect of hydrofluoric acid on human dermal fibroblasts through the Wnt/β-catenin pathway.,7,title_exact,mechanistic,safety_signal_review,,,unclear,Calcium gluconate alleviates the toxic effect of hydrofluoric acid on human dermal fibroblasts through the Wnt/β-catenin pathway.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,triethanolamine,트라이에탄올아민,Triethanolamine,1122,PMID:7672740,7672740,10.1016/0278-6915(95)00034-y,Subchronic dermal toxicity study of triethanolamine in C3H/HeJ mice.,6,title_exact,mechanistic,safety_signal_review,,,unclear,Subchronic dermal toxicity study of triethanolamine in C3H/HeJ mice.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,triethanolamine,트라이에탄올아민,Triethanolamine,1122,PMID:19397616,19397616,10.1111/j.1600-0536.2009.01506.x,"Skin sensitizing properties of the ethanolamines mono-, di-, and triethanolamine. Data analysis of a multicentre surveillance network (IVDK) and review of the literature.",8,title_exact,reference_only,safety_signal_review,,,unclear,"Skin sensitizing properties of the ethanolamines mono-, di-, and triethanolamine. Data analysis of a multicentre surveillance network (IVDK) and review of the literature.",safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,sodium_laureth_sulfate,소듐라우레스설페이트,Sodium Laureth Sulfate,1113,PMID:12641575,12641575,10.1034/j.1600-0536.2003.480105.x,"Profile of irritant patch testing with detergents: sodium lauryl sulfate, sodium laureth sulfate and alkyl polyglucoside.",8,title_exact,reference_only,safety_signal_review,,,unclear,"Profile of irritant patch testing with detergents: sodium lauryl sulfate, sodium laureth sulfate and alkyl polyglucoside.",safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,sodium_laureth_sulfate,소듐라우레스설페이트,Sodium Laureth Sulfate,1113,PMID:20634505,20634505,10.1177/1091581810373151,Final report of the amended safety assessment of sodium laureth sulfate and related salts of sulfated ethoxylated alcohols.,8,title_exact,reference_only,safety_signal_review,,,unclear,Final report of the amended safety assessment of sodium laureth sulfate and related salts of sulfated ethoxylated alcohols.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,hydrogenated_castor_oil,하이드로제네이티드캐스터오일,Hydrogenated Castor Oil,1105,PMID:17441854,17441854,10.1111/j.1600-0536.2006.00986.x,Allergic contact dermatitis to polyethylene glycol-7 hydrogenated castor oil.,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic contact dermatitis to polyethylene glycol-7 hydrogenated castor oil.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,hydrogenated_castor_oil,하이드로제네이티드캐스터오일,Hydrogenated Castor Oil,1105,PMID:19958732,19958732,,Allergic contact dermatitis from 12-hydroxystearic Acid and hydrogenated castor oil.,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic contact dermatitis from 12-hydroxystearic Acid and hydrogenated castor oil.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,tartrazine,황색4호,Tartrazine,1101,PMID:2239641,2239641,,Tartrazine sensitivity.,8,title_exact,reference_only,safety_signal_review,,,unclear,Tartrazine sensitivity.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,tartrazine,황색4호,Tartrazine,1101,PMID:41846460,41846460,10.1002/jat.70174,"Cellular Responses to Tartrazine and Sulfanilic Acid Exposure in BEAS-2B Cells: Viability, Apoptosis, and DNA Damage.",7,title_exact,mechanistic,safety_signal_review,,,unclear,"Cellular Responses to Tartrazine and Sulfanilic Acid Exposure in BEAS-2B Cells: Viability, Apoptosis, and DNA Damage.",safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,tartrazine,황색4호,Tartrazine,1101,PMID:42331133,42331133,10.1016/j.fct.2026.116232,Light and heat degraded synthetic azo dye tartrazine enhances developmental toxicity driven by protein carbonylation-induced redox and inflammatory apoptotic dysregulation in-vivo zebrafish embryos and larvae.,8,title_exact,reference_only,safety_signal_review,,,unclear,Light and heat degraded synthetic azo dye tartrazine enhances developmental toxicity driven by protein carbonylation-induced redox and inflammatory apoptotic dysregulation in-vivo zebrafish embryos and larvae.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,glutathione,글루타티온,Glutathione,1081,PMID:27088927,27088927,10.4103/0378-6323.179088,"Glutathione as a skin whitening agent: Facts, myths, evidence and controversies.",8,title_exact,reference_only,safety_signal_review,,,unclear,"Glutathione as a skin whitening agent: Facts, myths, evidence and controversies.",safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,glutathione,글루타티온,Glutathione,1081,PMID:29445569,29445569,10.5826/dpc.0801a04,Glutathione for skin lightening: a regnant myth or evidence-based verity?,8,title_exact,reference_only,safety_signal_review,,,unclear,Glutathione for skin lightening: a regnant myth or evidence-based verity?,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,glutathione,글루타티온,Glutathione,1081,PMID:32373172,32373172,10.1155/2020/8547960,Systemic Glutathione as a Skin-Whitening Agent in Adult.,8,title_exact,reference_only,safety_signal_review,,,unclear,Systemic Glutathione as a Skin-Whitening Agent in Adult.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,glutathione,글루타티온,Glutathione,1081,PMID:39444151,39444151,10.1111/ijd.17535,Glutathione as a skin-lightening agent and in melasma: a systematic review.,1,title_exact,combination_or_formulation,safety_signal_review,,,unclear,Glutathione as a skin-lightening agent and in melasma: a systematic review.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,glutathione,글루타티온,Glutathione,1081,PMID:41416233,41416233,,Systematic Review of the Efficacy and Safety of Topical Glutathione in Dermatology.,8,title_exact,combination_or_formulation,safety_signal_review,,,unclear,Systematic Review of the Efficacy and Safety of Topical Glutathione in Dermatology.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,glutathione,글루타티온,Glutathione,1081,PMID:30895708,30895708,10.1111/jocd.12910,The clinical effect of glutathione on skin color and other related skin conditions: A systematic review.,1,title_exact,human_topical,uncertain_effect_review,effect_wrinkle,,positive,"In addition, glutathione also has a trend to improve skin wrinkle, skin elasticity, and UV spots.",no_score_until_effect_is_confirmed,candidate_unverified,none
representative_180,hydrolyzed_wheat_protein,하이드롤라이즈드밀단백질,Hydrolyzed Wheat Protein,1054,PMID:10871108,10871108,,Allergic contact dermatitis from hydrolyzed wheat protein in cosmetic cream.,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic contact dermatitis from hydrolyzed wheat protein in cosmetic cream.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,hydrolyzed_wheat_protein,하이드롤라이즈드밀단백질,Hydrolyzed Wheat Protein,1054,PMID:17244090,17244090,10.1111/j.1600-0536.2007.00977.x,Allergic contact dermatitis to hydrolyzed wheat protein in a cosmetic cream.,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic contact dermatitis to hydrolyzed wheat protein in a cosmetic cream.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,hydrolyzed_wheat_protein,하이드롤라이즈드밀단백질,Hydrolyzed Wheat Protein,1054,PMID:17868230,17868230,10.1111/j.1600-0536.2007.01128.x,Contact dermatitis to hydrolyzed wheat protein.,8,title_exact,reference_only,safety_signal_review,,,unclear,Contact dermatitis to hydrolyzed wheat protein.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,hydrolyzed_wheat_protein,하이드롤라이즈드밀단백질,Hydrolyzed Wheat Protein,1054,PMID:29761728,29761728,10.1177/1091581818776013,Safety Assessment of Hydrolyzed Wheat Protein and Hydrolyzed Wheat Gluten as Used in Cosmetics.,8,title_exact,reference_only,safety_signal_review,,,unclear,Safety Assessment of Hydrolyzed Wheat Protein and Hydrolyzed Wheat Gluten as Used in Cosmetics.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,lauryl_glucoside,라우릴글루코사이드,Lauryl Glucoside,1050,PMID:28766797,28766797,10.1111/cod.12810,Allergic contact dermatitis caused by benzoic acid and lauryl glucoside in a sunscreen.,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic contact dermatitis caused by benzoic acid and lauryl glucoside in a sunscreen.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,lauryl_glucoside,라우릴글루코사이드,Lauryl Glucoside,1050,PMID:33090453,33090453,10.1111/bjd.19603,Prevalence of allergic contact dermatitis to decyl and lauryl glucoside in the UK and Ireland.,8,title_exact,reference_only,safety_signal_review,,,unclear,Prevalence of allergic contact dermatitis to decyl and lauryl glucoside in the UK and Ireland.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,bis_ethylhexyloxyphenol_methoxyphenyl_triazine,비스-에칠헥실옥시페놀메톡시페닐트리아진,Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine,1030,PMID:35306675,35306675,10.1111/cod.14112,"Allergic contact dermatitis caused by dimethicodiethylbenzalmalonate (polysilicone-15, Parsol SLX) and bis-ethylhexyloxyphenol methoxyphenyl triazine (Tinosorb S) in sunscreen cream.",8,title_exact,reference_only,safety_signal_review,,,unclear,"Allergic contact dermatitis caused by dimethicodiethylbenzalmalonate (polysilicone-15, Parsol SLX) and bis-ethylhexyloxyphenol methoxyphenyl triazine (Tinosorb S) in sunscreen cream.",safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,bis_ethylhexyloxyphenol_methoxyphenyl_triazine,비스-에칠헥실옥시페놀메톡시페닐트리아진,Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine,1030,PMID:39011994,39011994,10.1111/cod.14647,Allergic contact dermatitis to bis-ethylhexyloxyphenol methoxyphenyl triazine (Tinosorb S) in a sunscreen: An emerging allergen?,8,title_exact,reference_only,safety_signal_review,,,unclear,Allergic contact dermatitis to bis-ethylhexyloxyphenol methoxyphenyl triazine (Tinosorb S) in a sunscreen: An emerging allergen?,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,retinol,레티놀,Retinol,1027,PMID:35778881,35778881,10.1111/ics.12799,Multifaceted amelioration of cutaneous photoageing by (0.3%) retinol.,4,title_exact,human_topical,safety_signal_review,,,unclear,Multifaceted amelioration of cutaneous photoageing by (0.3%) retinol.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,retinol,레티놀,Retinol,1027,PMID:40360842,40360842,10.1038/s41598-025-99304-1,Ginsenoside CK and retinol on UVA-induced photoaging exert the synergistic effect through antioxidant and antiapoptotic mechanisms.,7,title_exact,combination_or_formulation,safety_signal_review,,,unclear,Ginsenoside CK and retinol on UVA-induced photoaging exert the synergistic effect through antioxidant and antiapoptotic mechanisms.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,retinol,레티놀,Retinol,1027,PMID:40586182,40586182,10.1111/jocd.70290,"Novel Cyclized Hexapeptide-9 Outperforms Retinol Against Skin Aging: A Randomized, Double-Blinded, Active- and Vehicle-Controlled Clinical Trial.",2,title_exact,human_topical,safety_signal_review,,,unclear,"Novel Cyclized Hexapeptide-9 Outperforms Retinol Against Skin Aging: A Randomized, Double-Blinded, Active- and Vehicle-Controlled Clinical Trial.",safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,retinol,레티놀,Retinol,1027,PMID:40905519,40905519,10.1111/ics.70027,Bioretinoids from microalgae: Boosting retinol performance and tolerability.,7,title_exact,combination_or_formulation,safety_signal_review,,,unclear,Bioretinoids from microalgae: Boosting retinol performance and tolerability.,safety_context_only_until_full_text_review,candidate_unverified,none
representative_180,retinol,레티놀,Retinol,1027,PMID:41320371,41320371,10.1016/j.carbpol.2025.124590,Chitosan/β-glucan/cystine multifunctional hydrogel loading retinol liposomes for efficiently treating UV-induced skin damage and aging.,6,title_exact,mechanistic,safety_signal_review,,,unclear,Chitosan/β-glucan/cystine multifunctional hydrogel loading retinol liposomes for efficiently treating UV-induced skin damage and aging.,safety_context_only_until_full_text_review,candidate_unverified,none
